point_id,taluk,latitude,longitude,clay_pct,sand_pct,silt_pct,pH,nitrogen_g_per_kg,organic_carbon_dg_per_kg,bulk_density_cg_per_cm3,api_source_x,year,point_id_yr,declared_crop,avg_monthly_rainfall_mm,max_temp_c,min_temp_c,avg_humidity_pct,avg_root_zone_wetness,api_source_y,district,groundwater_depth_m,gw_data_source,ndvi_annual_mean,ndvi_annual_std,ndvi_flagged,soil_water_retention,aridity_index,vegetation_stress_index,soil_fertility_index,water_table_pressure,thermal_stress,sand_clay_ratio,historical_yield_potential_score,loan_risk_3class
CHI_000,Chikkodi,16.51678258279039,74.64332518097048,35.8,41.3,22.9,7.4,1.35,161.0,145.0,ISRIC SoilGrids v2.0,2019,CHI_000_2019,Sugarcane,2.695555555555556,34.78,17.61111111111111,62.43,0.64,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,57.638,0.157,0.1988,1.85,0.1742,1.3044,1.1536,129.07685661204493,High
CHI_000,Chikkodi,16.51678258279039,74.64332518097048,35.8,41.3,22.9,7.4,1.35,161.0,145.0,ISRIC SoilGrids v2.0,2020,CHI_000_2020,Sugarcane,3.6211111111111105,33.25111111111111,17.236666666666665,68.98222222222222,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,57.638,0.2261,0.2061,1.85,0.2331,2.2561,1.1536,124.53027612864861,High
CHI_000,Chikkodi,16.51678258279039,74.64332518097048,35.8,41.3,22.9,7.4,1.35,161.0,145.0,ISRIC SoilGrids v2.0,2021,CHI_000_2021,Sugarcane,3.4788888888888887,33.01888888888889,16.81,70.45666666666666,0.6955555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,57.638,0.2146,0.2226,1.85,0.2225,2.5856,1.1536,130.4640874857361,High
CHI_000,Chikkodi,16.51678258279039,74.64332518097048,35.8,41.3,22.9,7.4,1.35,161.0,145.0,ISRIC SoilGrids v2.0,2022,CHI_000_2022,Sugarcane,3.598888888888889,33.37222222222223,16.36,69.79777777777778,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,57.638,0.2115,0.2084,1.85,0.2381,2.6339,1.1536,131.91545275896542,High
CHI_000,Chikkodi,16.51678258279039,74.64332518097048,35.8,41.3,22.9,7.4,1.35,161.0,145.0,ISRIC SoilGrids v2.0,2023,CHI_000_2023,Sugarcane,2.2344444444444442,34.60111111111111,17.06,62.936666666666675,0.6311111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,57.638,0.1274,0.2131,1.85,0.1461,1.6694,1.1536,129.03671983444002,High
CHI_001,Chikkodi,16.353806595834175,74.73625261128088,31.9,46.3,21.8,6.7,1.22,193.0,140.0,ISRIC SoilGrids v2.0,2019,CHI_001_2019,Sugarcane,2.3277777777777775,34.958888888888886,17.676666666666666,61.57,0.64,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,61.567,0.1347,0.1988,2.8636,0.1505,1.1822,1.4514,142.1534521722033,High
CHI_001,Chikkodi,16.353806595834175,74.73625261128088,31.9,46.3,21.8,6.7,1.22,193.0,140.0,ISRIC SoilGrids v2.0,2020,CHI_001_2020,Sugarcane,3.3455555555555554,33.443333333333335,17.287777777777777,68.14,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,61.567,0.2071,0.2051,2.8636,0.2153,2.1344,1.4514,147.4001845953629,High
CHI_001,Chikkodi,16.353806595834175,74.73625261128088,31.9,46.3,21.8,6.7,1.22,193.0,140.0,ISRIC SoilGrids v2.0,2021,CHI_001_2021,Sugarcane,3.177777777777778,33.21888888888889,16.857777777777777,69.59444444444445,0.6922222222222222,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,61.567,0.1942,0.2216,2.8636,0.2032,2.4617,1.4514,146.94307224994498,High
CHI_001,Chikkodi,16.353806595834175,74.73625261128088,31.9,46.3,21.8,6.7,1.22,193.0,140.0,ISRIC SoilGrids v2.0,2022,CHI_001_2022,Sugarcane,3.3655555555555554,33.55444444444444,16.423333333333332,68.85555555555555,0.7055555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,61.567,0.1965,0.2077,2.8636,0.2226,2.5111,1.4514,139.94543578959352,High
CHI_001,Chikkodi,16.353806595834175,74.73625261128088,31.9,46.3,21.8,6.7,1.22,193.0,140.0,ISRIC SoilGrids v2.0,2023,CHI_001_2023,Sugarcane,2.0155555555555558,34.88333333333333,17.173333333333332,61.78222222222222,0.63,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,61.567,0.1138,0.2128,2.8636,0.1318,1.4717,1.4514,148.14357350767722,High
CHI_002,Chikkodi,16.344294135128163,74.47489071184863,33.4,39.3,27.3,6.5,1.73,186.0,136.0,ISRIC SoilGrids v2.0,2019,CHI_002_2019,Sugarcane,2.6944444444444446,34.80222222222223,17.646666666666665,62.29,0.6377777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,62.124,0.1571,0.1981,2.7615,0.1742,1.2756,1.1766,137.73632922875015,High
CHI_002,Chikkodi,16.344294135128163,74.47489071184863,33.4,39.3,27.3,6.5,1.73,186.0,136.0,ISRIC SoilGrids v2.0,2020,CHI_002_2020,Sugarcane,3.6399999999999997,33.242222222222225,17.242222222222225,69.00111111111111,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,62.124,0.2275,0.2051,2.7615,0.2343,2.2578,1.1766,135.7204143190523,High
CHI_002,Chikkodi,16.344294135128163,74.47489071184863,33.4,39.3,27.3,6.5,1.73,186.0,136.0,ISRIC SoilGrids v2.0,2021,CHI_002_2021,Sugarcane,3.518888888888889,32.97,16.822222222222223,70.55888888888889,0.6955555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,62.124,0.2179,0.2226,2.7615,0.225,2.6039,1.1766,141.34118241959746,High
CHI_002,Chikkodi,16.344294135128163,74.47489071184863,33.4,39.3,27.3,6.5,1.73,186.0,136.0,ISRIC SoilGrids v2.0,2022,CHI_002_2022,Sugarcane,3.521111111111111,33.32111111111111,16.374444444444446,69.83,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,62.124,0.2078,0.2074,2.7615,0.2329,2.6522,1.1766,130.67021235470213,High
CHI_002,Chikkodi,16.344294135128163,74.47489071184863,33.4,39.3,27.3,6.5,1.73,186.0,136.0,ISRIC SoilGrids v2.0,2023,CHI_002_2023,Sugarcane,2.1866666666666665,34.65555555555555,17.10666666666667,62.69444444444444,0.6277777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,62.124,0.1246,0.212,2.7615,0.143,1.6189,1.1766,135.5736620032812,High
CHI_003,Chikkodi,16.45651606493805,74.524067383514,31.1,42.3,26.6,7.1,1.36,179.0,140.0,ISRIC SoilGrids v2.0,2019,CHI_003_2019,Sugarcane,2.695555555555556,34.78,17.61111111111111,62.43,0.64,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,55.669,0.157,0.1988,2.4231,0.1742,1.3044,1.3601,133.8408498830361,High
CHI_003,Chikkodi,16.45651606493805,74.524067383514,31.1,42.3,26.6,7.1,1.36,179.0,140.0,ISRIC SoilGrids v2.0,2020,CHI_003_2020,Sugarcane,3.6211111111111105,33.25111111111111,17.236666666666665,68.98222222222222,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,55.669,0.2261,0.2061,2.4231,0.2331,2.2561,1.3601,130.03200885199564,High
CHI_003,Chikkodi,16.45651606493805,74.524067383514,31.1,42.3,26.6,7.1,1.36,179.0,140.0,ISRIC SoilGrids v2.0,2021,CHI_003_2021,Sugarcane,3.4788888888888887,33.01888888888889,16.81,70.45666666666666,0.6955555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,55.669,0.2146,0.2226,2.4231,0.2225,2.5856,1.3601,138.13032266371442,High
CHI_003,Chikkodi,16.45651606493805,74.524067383514,31.1,42.3,26.6,7.1,1.36,179.0,140.0,ISRIC SoilGrids v2.0,2022,CHI_003_2022,Sugarcane,3.598888888888889,33.37222222222223,16.36,69.79777777777778,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,55.669,0.2115,0.2084,2.4231,0.2381,2.6339,1.3601,131.19123703124848,High
CHI_003,Chikkodi,16.45651606493805,74.524067383514,31.1,42.3,26.6,7.1,1.36,179.0,140.0,ISRIC SoilGrids v2.0,2023,CHI_003_2023,Sugarcane,2.2344444444444442,34.60111111111111,17.06,62.936666666666675,0.6311111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,55.669,0.1274,0.2131,2.4231,0.1461,1.6694,1.3601,133.3241185279922,High
CHI_004,Chikkodi,16.379742267469865,74.575367311828,32.6,42.0,25.3,6.8,1.52,170.0,138.0,ISRIC SoilGrids v2.0,2019,CHI_004_2019,Sugarcane,2.6855555555555557,34.85444444444445,17.656666666666666,62.19444444444444,0.6411111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,55.42,0.1562,0.1991,3.22,0.1736,1.2444,1.2883,137.45259507568622,High
CHI_004,Chikkodi,16.379742267469865,74.575367311828,32.6,42.0,25.3,6.8,1.52,170.0,138.0,ISRIC SoilGrids v2.0,2020,CHI_004_2020,Sugarcane,3.6244444444444444,33.30777777777777,17.254444444444445,68.78777777777778,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,55.42,0.2258,0.2061,3.22,0.2333,2.2189,1.2883,128.6802281313872,High
CHI_004,Chikkodi,16.379742267469865,74.575367311828,32.6,42.0,25.3,6.8,1.52,170.0,138.0,ISRIC SoilGrids v2.0,2021,CHI_004_2021,Sugarcane,3.482222222222222,33.06444444444444,16.835555555555555,70.31555555555556,0.6966666666666667,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,55.42,0.2146,0.223,3.22,0.2227,2.55,1.2883,132.64344615208503,High
CHI_004,Chikkodi,16.379742267469865,74.575367311828,32.6,42.0,25.3,6.8,1.52,170.0,138.0,ISRIC SoilGrids v2.0,2022,CHI_004_2022,Sugarcane,3.5844444444444443,33.41888888888889,16.38888888888889,69.59444444444445,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,55.42,0.2105,0.2084,3.22,0.2371,2.5961,1.2883,124.6243405884795,High
CHI_004,Chikkodi,16.379742267469865,74.575367311828,32.6,42.0,25.3,6.8,1.52,170.0,138.0,ISRIC SoilGrids v2.0,2023,CHI_004_2023,Sugarcane,2.197777777777778,34.70222222222222,17.126666666666665,62.614444444444445,0.6311111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,55.42,0.125,0.2131,3.22,0.1437,1.5856,1.2883,132.29580243523262,High
CHI_005,Chikkodi,16.329858189471533,74.64763873346871,35.2,38.9,25.9,6.9,1.38,186.0,137.0,ISRIC SoilGrids v2.0,2019,CHI_005_2019,Sugarcane,2.8422222222222224,34.861111111111114,17.756666666666668,62.705555555555556,0.6477777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,65.472,0.1662,0.2012,2.9455,0.1837,1.1911,1.1051,140.03369035883946,High
CHI_005,Chikkodi,16.329858189471533,74.64763873346871,35.2,38.9,25.9,6.9,1.38,186.0,137.0,ISRIC SoilGrids v2.0,2020,CHI_005_2020,Sugarcane,3.785555555555556,33.33222222222222,17.273333333333333,69.16777777777777,0.7122222222222222,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,65.472,0.2357,0.2074,2.9455,0.2437,2.1972,1.1051,132.97935902364412,High
CHI_005,Chikkodi,16.329858189471533,74.64763873346871,35.2,38.9,25.9,6.9,1.38,186.0,137.0,ISRIC SoilGrids v2.0,2021,CHI_005_2021,Sugarcane,3.678888888888889,33.086666666666666,16.922222222222224,70.72777777777777,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,65.472,0.2276,0.2255,2.9455,0.2353,2.4956,1.1051,141.87612540671603,High
CHI_005,Chikkodi,16.329858189471533,74.64763873346871,35.2,38.9,25.9,6.9,1.38,186.0,137.0,ISRIC SoilGrids v2.0,2022,CHI_005_2022,Sugarcane,3.8577777777777778,33.38111111111111,16.45111111111111,70.11888888888888,0.7144444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,65.472,0.2279,0.2103,2.9455,0.2552,2.5839,1.1051,135.9207785736581,High
CHI_005,Chikkodi,16.329858189471533,74.64763873346871,35.2,38.9,25.9,6.9,1.38,186.0,137.0,ISRIC SoilGrids v2.0,2023,CHI_005_2023,Sugarcane,2.31,34.715555555555554,17.198888888888888,63.14444444444444,0.6355555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,65.472,0.1319,0.2146,2.9455,0.151,1.5428,1.1051,141.30655833416026,High
CHI_006,Chikkodi,16.404442690684974,74.51920761657922,28.5,41.6,29.9,6.9,1.33,174.0,137.0,ISRIC SoilGrids v2.0,2019,CHI_006_2019,Sugarcane,2.695555555555556,34.78,17.61111111111111,62.43,0.64,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,49.59,0.157,0.1988,2.7909,0.1742,1.3044,1.4596,131.1831735510824,High
CHI_006,Chikkodi,16.404442690684974,74.51920761657922,28.5,41.6,29.9,6.9,1.33,174.0,137.0,ISRIC SoilGrids v2.0,2020,CHI_006_2020,Sugarcane,3.6211111111111105,33.25111111111111,17.236666666666665,68.98222222222222,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,49.59,0.2261,0.2061,2.7909,0.2331,2.2561,1.4596,138.9924460713691,High
CHI_006,Chikkodi,16.404442690684974,74.51920761657922,28.5,41.6,29.9,6.9,1.33,174.0,137.0,ISRIC SoilGrids v2.0,2021,CHI_006_2021,Sugarcane,3.4788888888888887,33.01888888888889,16.81,70.45666666666666,0.6955555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,49.59,0.2146,0.2226,2.7909,0.2225,2.5856,1.4596,134.3193444343816,High
CHI_006,Chikkodi,16.404442690684974,74.51920761657922,28.5,41.6,29.9,6.9,1.33,174.0,137.0,ISRIC SoilGrids v2.0,2022,CHI_006_2022,Sugarcane,3.598888888888889,33.37222222222223,16.36,69.79777777777778,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,49.59,0.2115,0.2084,2.7909,0.2381,2.6339,1.4596,128.09248961750973,High
CHI_006,Chikkodi,16.404442690684974,74.51920761657922,28.5,41.6,29.9,6.9,1.33,174.0,137.0,ISRIC SoilGrids v2.0,2023,CHI_006_2023,Sugarcane,2.2344444444444442,34.60111111111111,17.06,62.936666666666675,0.6311111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,49.59,0.1274,0.2131,2.7909,0.1461,1.6694,1.4596,139.76351298174612,High
CHI_007,Chikkodi,16.54213088156965,74.58505863606082,28.3,43.3,28.4,7.0,1.32,194.0,144.0,ISRIC SoilGrids v2.0,2019,CHI_007_2019,Sugarcane,2.727777777777778,34.642222222222216,17.52777777777778,62.61333333333333,0.6377777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,54.902,0.1594,0.1981,2.7167,0.1763,1.415,1.53,138.7066254001159,High
CHI_007,Chikkodi,16.54213088156965,74.58505863606082,28.3,43.3,28.4,7.0,1.32,194.0,144.0,ISRIC SoilGrids v2.0,2020,CHI_007_2020,Sugarcane,3.643333333333333,33.12444444444444,17.16444444444444,69.23111111111112,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,54.902,0.2283,0.2051,2.7167,0.2345,2.3556,1.53,142.41878771335237,High
CHI_007,Chikkodi,16.54213088156965,74.58505863606082,28.3,43.3,28.4,7.0,1.32,194.0,144.0,ISRIC SoilGrids v2.0,2021,CHI_007_2021,Sugarcane,3.5566666666666666,32.82,16.73888888888889,70.83777777777777,0.6966666666666667,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,54.902,0.2212,0.223,2.7167,0.2275,2.7206,1.53,136.53465283781424,High
CHI_007,Chikkodi,16.54213088156965,74.58505863606082,28.3,43.3,28.4,7.0,1.32,194.0,144.0,ISRIC SoilGrids v2.0,2022,CHI_007_2022,Sugarcane,3.5577777777777775,33.196666666666665,16.254444444444445,70.16444444444444,0.7055555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,54.902,0.21,0.2077,2.7167,0.2354,2.7744,1.53,137.0105891377396,High
CHI_007,Chikkodi,16.54213088156965,74.58505863606082,28.3,43.3,28.4,7.0,1.32,194.0,144.0,ISRIC SoilGrids v2.0,2023,CHI_007_2023,Sugarcane,2.26,34.42333333333333,16.94,63.23444444444445,0.6288888888888889,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,54.902,0.1293,0.2124,2.7167,0.1477,1.8183,1.53,147.26077827680984,High
CHI_008,Chikkodi,16.453056883052422,74.48206082168059,32.3,42.3,25.4,7.1,1.29,171.0,141.0,ISRIC SoilGrids v2.0,2019,CHI_008_2019,Sugarcane,2.878888888888889,34.76555555555555,17.65222222222222,62.93,0.6488888888888888,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,55.233,0.1682,0.2015,2.3077,0.1861,1.2911,1.3096,135.04386631998165,High
CHI_008,Chikkodi,16.453056883052422,74.48206082168059,32.3,42.3,25.4,7.1,1.29,171.0,141.0,ISRIC SoilGrids v2.0,2020,CHI_008_2020,Sugarcane,3.7655555555555558,33.29666666666667,17.236666666666665,69.2811111111111,0.711111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,55.233,0.2345,0.2071,2.3077,0.2424,2.2333,1.3096,130.76880645809322,High
CHI_008,Chikkodi,16.453056883052422,74.48206082168059,32.3,42.3,25.4,7.1,1.29,171.0,141.0,ISRIC SoilGrids v2.0,2021,CHI_008_2021,Sugarcane,3.698888888888889,33.05444444444444,16.895555555555557,70.78222222222222,0.7044444444444444,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,55.233,0.2289,0.2255,2.3077,0.2366,2.525,1.3096,132.41074020378036,High
CHI_008,Chikkodi,16.453056883052422,74.48206082168059,32.3,42.3,25.4,7.1,1.29,171.0,141.0,ISRIC SoilGrids v2.0,2022,CHI_008_2022,Sugarcane,3.908888888888889,33.346666666666664,16.387777777777778,70.25222222222222,0.7155555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,55.233,0.2305,0.2107,2.3077,0.2586,2.6328,1.3096,129.61891855097616,High
CHI_008,Chikkodi,16.453056883052422,74.48206082168059,32.3,42.3,25.4,7.1,1.29,171.0,141.0,ISRIC SoilGrids v2.0,2023,CHI_008_2023,Sugarcane,2.3822222222222225,34.595555555555556,17.084444444444443,63.522222222222226,0.6377777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,55.233,0.136,0.2154,2.3077,0.1557,1.66,1.3096,129.05924537186365,High
CHI_009,Chikkodi,16.3400596143886,74.6459081345314,33.7,39.1,27.1,6.9,1.29,169.0,137.0,ISRIC SoilGrids v2.0,2019,CHI_009_2019,Sugarcane,2.695555555555556,34.78,17.61111111111111,62.43,0.64,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3106,0.0,0,56.953,0.157,0.1988,2.7091,0.1742,1.3044,1.1602,128.21062316642116,High
CHI_009,Chikkodi,16.3400596143886,74.6459081345314,33.7,39.1,27.1,6.9,1.29,169.0,137.0,ISRIC SoilGrids v2.0,2020,CHI_009_2020,Sugarcane,3.6211111111111105,33.25111111111111,17.236666666666665,68.98222222222222,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2912,0.0,0,56.953,0.2261,0.2061,2.7091,0.2331,2.2561,1.1602,127.2407782494942,High
CHI_009,Chikkodi,16.3400596143886,74.6459081345314,33.7,39.1,27.1,6.9,1.29,169.0,137.0,ISRIC SoilGrids v2.0,2021,CHI_009_2021,Sugarcane,3.4788888888888887,33.01888888888889,16.81,70.45666666666666,0.6955555555555555,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.3201,0.0,0,56.953,0.2146,0.2226,2.7091,0.2225,2.5856,1.1602,136.101822238209,High
CHI_009,Chikkodi,16.3400596143886,74.6459081345314,33.7,39.1,27.1,6.9,1.29,169.0,137.0,ISRIC SoilGrids v2.0,2022,CHI_009_2022,Sugarcane,3.598888888888889,33.37222222222223,16.36,69.79777777777778,0.7077777777777778,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2944,0.0,0,56.953,0.2115,0.2084,2.7091,0.2381,2.6339,1.1602,131.19780649160717,High
CHI_009,Chikkodi,16.3400596143886,74.6459081345314,33.7,39.1,27.1,6.9,1.29,169.0,137.0,ISRIC SoilGrids v2.0,2023,CHI_009_2023,Sugarcane,2.2344444444444442,34.60111111111111,17.06,62.936666666666675,0.6311111111111111,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3377,0.0,0,56.953,0.1274,0.2131,2.7091,0.1461,1.6694,1.1602,126.92117271188242,High
ATH_000,Athani,16.934367080771292,74.93346581393871,36.1,38.8,25.2,7.4,1.24,170.0,149.0,ISRIC SoilGrids v2.0,2019,ATH_000_2019,Sugarcane,2.3,35.5,17.03,59.22,0.69,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3078,0.0,0,61.37,0.1245,0.2124,1.8375,0.1487,1.235,1.0748,132.60633587757917,High
ATH_000,Athani,16.934367080771292,74.93346581393871,36.1,38.8,25.2,7.4,1.24,170.0,149.0,ISRIC SoilGrids v2.0,2020,ATH_000_2020,Sugarcane,2.58,34.51,16.81,64.96,0.7,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3155,0.0,0,61.37,0.1458,0.2208,1.8375,0.1661,1.84,1.0748,130.47300421166807,High
ATH_000,Athani,16.934367080771292,74.93346581393871,36.1,38.8,25.2,7.4,1.24,170.0,149.0,ISRIC SoilGrids v2.0,2021,ATH_000_2021,Sugarcane,2.28,34.35,17.02,65.38,0.67,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.33,0.0,0,61.37,0.1316,0.2211,1.8375,0.1458,1.815,1.0748,130.65564533210951,High
ATH_000,Athani,16.934367080771292,74.93346581393871,36.1,38.8,25.2,7.4,1.24,170.0,149.0,ISRIC SoilGrids v2.0,2022,ATH_000_2022,Sugarcane,2.15,34.82,16.53,63.61,0.68,NASA POWER (Regional 0.5° Grid),Belagavi,14.116666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3144,0.0,0,61.37,0.1176,0.2138,1.8375,0.1422,1.825,1.0748,134.7700384886968,High
ATH_000,Athani,16.934367080771292,74.93346581393871,36.1,38.8,25.2,7.4,1.24,170.0,149.0,ISRIC SoilGrids v2.0,2023,ATH_000_2023,Sugarcane,1.37,35.72,17.04,56.12,0.63,NASA POWER (Regional 0.5° Grid),Belagavi,14.296666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2909,0.0,0,61.37,0.0733,0.1833,1.8375,0.0896,1.12,1.0748,133.91733142331717,High
ATH_001,Athani,16.54935011999215,75.05173139260937,34.6,44.5,20.9,7.3,1.52,168.0,142.0,ISRIC SoilGrids v2.0,2019,ATH_001_2019,Sugarcane,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid),Belagavi,14.47,NASA GRACE-FO (Historical Anomaly Model),0.3078,0.0,0,58.128,0.1514,0.2124,2.1333,0.1758,1.19,1.2861,134.03512047646478,High
ATH_001,Athani,16.54935011999215,75.05173139260937,34.6,44.5,20.9,7.3,1.52,168.0,142.0,ISRIC SoilGrids v2.0,2020,ATH_001_2020,Sugarcane,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid),Belagavi,14.536666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3155,0.0,0,58.128,0.1592,0.2177,2.1333,0.1776,1.69,1.2861,127.65646324044276,High
ATH_001,Athani,16.54935011999215,75.05173139260937,34.6,44.5,20.9,7.3,1.52,168.0,142.0,ISRIC SoilGrids v2.0,2021,ATH_001_2021,Sugarcane,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid),Belagavi,14.636666666666668,NASA GRACE-FO (Historical Anomaly Model),0.33,0.0,0,58.128,0.1486,0.2211,2.1333,0.1618,1.71,1.2861,131.12648382992847,High
